,index,0,1,2,3,4,5,6,7
4090,4090,        123.96,        568.96,        692.92,        555.33,        137.59,          0.00,          0.00,        268.96
4091,4091,        155.08,         54.24,        209.32,        200.74,          8.58,          0.00,        245.76,          0.00
4092,4092,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        700.00,          0.00
4093,4093,         50.05,        211.24,        261.29,        261.29,          0.00,          0.00,          0.00,         11.24
4094,4094,          0.00,      93857.29,      93857.29,      93857.29,          0.00,          0.00,       6142.71,          0.00
4095,4095,          0.00,      17200.00,      17200.00,      17200.00,          0.00,          0.00,          0.00,          0.00
4096,4096,          0.00,       1151.03,       1151.03,        570.00,        581.03,          0.00,          0.00,        151.03
4097,4097,         36.41,       1478.93,       1515.34,       1443.11,         72.23,          0.00,          0.00,        478.93
4098,4098,       1160.73,     107398.32,     108559.05,      82440.01,      26119.04,          0.00,          0.00,      16398.32
4099,4099,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4100,4100,          0.00,       2720.73,       2720.73,       2720.73,          0.00,          0.00,          0.00,       1220.73
4101,4101,          0.00,        876.30,        876.30,        876.30,          0.00,          0.00,        123.70,          0.00
4102,4102,          0.00,        332.23,        332.23,        204.48,        127.75,          0.00,        167.77,          0.00
4103,4103,          8.99,         75.85,         84.84,         84.84,          0.00,          0.00,        424.15,          0.00
4104,4104,          0.00,      85351.23,      85351.23,      85351.23,          0.00,          0.00,       1148.77,          0.00
4105,4105,          0.00,       5643.84,       5643.84,       5643.84,          0.00,          0.00,        256.16,          0.00
4106,4106,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
4107,4107,          0.00,       1593.60,       1593.60,       1593.60,          0.00,          0.00,       2306.40,          0.00
4108,4108,          0.00,      10099.55,      10099.55,      10099.55,          0.00,          0.00,          0.00,       4099.55
4109,4109,          0.00,        121.92,        121.92,        121.92,          0.00,          0.00,        278.08,          0.00
4110,4110,          0.00,       4639.63,       4639.63,       4639.63,          0.00,          0.00,          0.00,        339.63
4111,4111,          0.00,      21091.04,      21091.04,      21091.04,          0.00,          0.00,          0.00,       1891.04
4112,4112,          0.00,       1158.88,       1158.88,       1158.88,          0.00,          0.00,        341.12,          0.00
4113,4113,          0.00,        269.66,        269.66,        269.66,          0.00,          0.00,        730.34,          0.00
4114,4114,        137.66,          0.00,        137.66,        137.66,          0.00,          0.00,        100.00,          0.00
4115,4115,          0.00,        188.16,        188.16,        188.16,          0.00,          0.00,        611.84,          0.00
4116,4116,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4117,4117,          0.00,       2835.00,       2835.00,       2460.00,        375.00,          0.00,        165.00,          0.00
4118,4118,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        300.00,          0.00
4119,4119,          0.00,        369.03,        369.03,        315.74,         53.29,          0.00,          0.00,        369.03
4120,4120,          0.00,       5778.85,       5778.85,       5778.85,          0.00,          0.00,         21.15,          0.00
4121,4121,        830.00,       3399.18,       4229.18,       2621.18,       1608.00,          0.00,       2600.82,          0.00
4122,4122,          0.00,        171.68,        171.68,        171.68,          0.00,          0.00,          0.00,        171.68
4123,4123,          0.00,         30.00,         30.00,         30.00,          0.00,          0.00,         70.00,          0.00
4124,4124,       1000.00,       3982.99,       4982.99,       3959.59,       1023.40,          0.00,       4017.01,          0.00
4125,4125,          0.00,      12960.00,      12960.00,      12960.00,          0.00,          0.00,          0.00,      12960.00
4126,4126,          0.00,        150.00,        150.00,        150.00,          0.00,          0.00,        450.00,          0.00
4127,4127,        115.50,        487.50,        603.00,        603.00,          0.00,          0.00,         12.50,          0.00
4128,4128,          0.00,        187.50,        187.50,        187.50,          0.00,          0.00,      13312.50,          0.00
4129,4129,       2215.60,     113995.22,     116210.82,      76878.73,      39332.09,          0.00,          0.00,      57995.22
4130,4130,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4131,4131,          0.00,       5519.04,       5519.04,       5519.04,          0.00,          0.00,          0.00,       5519.04
4132,4132,       1500.00,      88500.00,      90000.00,      90000.00,          0.00,          0.00,          0.00,       5000.00
4133,4133,        600.00,     436202.40,     436802.40,     436302.40,        500.00,          0.00,      72497.60,          0.00
4134,4134,          0.00,       1000.00,       1000.00,       1000.00,          0.00,          0.00,          0.00,          0.00
4135,4135,          0.00,       1624.97,       1624.97,       1624.97,          0.00,          0.00,          0.00,       1624.97
4136,4136,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
4137,4137,          0.00,      15634.06,      15634.06,        966.40,      14667.66,          0.00,      14365.94,          0.00
4138,4138,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4139,4139,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
4140,4140,          0.00,       1570.83,       1570.83,       1071.67,        499.16,          0.00,       8429.17,          0.00
4141,4141,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4142,4142,          0.00,       3400.00,       3400.00,       3400.00,          0.00,          0.00,       1600.00,          0.00
4143,4143,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4144,4144,          0.00,       6058.47,       6058.47,       6058.47,          0.00,          0.00,         41.53,          0.00
4145,4145,          0.00,     149368.43,     149368.43,     149368.43,          0.00,          0.00,          0.00,         68.43
4146,4146,         11.73,          0.00,         11.73,         11.73,          0.00,          0.00,       1000.00,          0.00
4147,4147,          0.00,         16.20,         16.20,         16.20,          0.00,          0.00,         83.80,          0.00
4148,4148,          0.00,      21828.72,      21828.72,      12018.27,       9810.45,          0.00,          0.00,      13828.72
4149,4149,          0.00,       1620.35,       1620.35,       1620.35,          0.00,          0.00,       1379.65,          0.00
4150,4150,          0.00,       1691.67,       1691.67,       1691.67,          0.00,          0.00,        308.33,          0.00
4151,4151,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
4152,4152,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        500.00,          0.00
4153,4153,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        200.00,          0.00
4154,4154,          0.00,         12.30,         12.30,         12.30,          0.00,          0.00,         87.70,          0.00
4155,4155,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       2500.00,          0.00
4156,4156,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4157,4157,          0.00,        325.41,        325.41,        325.41,          0.00,          0.00,        174.59,          0.00
4158,4158,          0.00,        825.25,        825.25,        825.25,          0.00,          0.00,          0.00,        225.25
4159,4159,          0.00,       1897.08,       1897.08,       1897.08,          0.00,          0.00,       1102.92,          0.00
4160,4160,          0.00,         12.64,         12.64,         12.64,          0.00,          0.00,         87.36,          0.00
4161,4161,          0.00,          8.33,          8.33,          8.33,          0.00,          0.00,         91.67,          0.00
4162,4162,         77.75,        813.31,        891.06,        729.95,        161.11,          0.00,          0.00,         13.31
4163,4163,          0.00,          8.33,          8.33,          8.33,          0.00,          0.00,        191.67,          0.00
4164,4164,          0.00,       1550.03,       1550.03,       1550.03,          0.00,          0.00,          0.00,       1450.03
4165,4165,          0.00,         16.62,         16.62,         16.62,          0.00,          0.00,        183.38,          0.00
4166,4166,          0.00,         35.78,         35.78,         35.78,          0.00,          0.00,       2564.22,          0.00
4167,4167,        488.05,          0.00,        488.05,        488.05,          0.00,          0.00,       1100.00,          0.00
4168,4168,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        400.00,          0.00
4169,4169,          0.00,        268.52,        268.52,        268.52,          0.00,          0.00,        231.48,          0.00
4170,4170,          0.00,         21.60,         21.60,         21.60,          0.00,          0.00,         78.40,          0.00
4171,4171,          0.00,        254.44,        254.44,        254.44,          0.00,          0.00,        245.56,          0.00
4172,4172,          0.00,          1.45,          1.45,          1.45,          0.00,          0.00,         98.55,          0.00
4173,4173,          0.00,        172.06,        172.06,        172.06,          0.00,          0.00,       1327.94,          0.00
4174,4174,         15.00,          0.00,         15.00,         15.00,          0.00,          0.00,        100.00,          0.00
4175,4175,          0.00,         58.60,         58.60,         58.60,          0.00,          0.00,         41.40,          0.00
4176,4176,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        500.00,          0.00
4177,4177,          0.00,         40.81,         40.81,         40.81,          0.00,          0.00,       2359.19,          0.00
4178,4178,          0.00,     282866.66,     282866.66,     282866.66,          0.00,          0.00,          0.00,      32866.66
4179,4179,          0.00,       1381.98,       1381.98,       1381.98,          0.00,          0.00,        318.02,          0.00
4180,4180,          0.00,      70622.64,      70622.64,      70622.64,          0.00,          0.00,      79377.36,          0.00
4181,4181,          0.00,     411811.47,     411811.47,     411811.47,          0.00,          0.00,          0.00,      21811.47
4182,4182,          0.00,       9435.24,       9435.24,       9435.24,          0.00,          0.00,         64.76,          0.00
4183,4183,          0.00,        277.84,        277.84,        277.84,          0.00,          0.00,        122.16,          0.00
4184,4184,          0.00,      23739.31,      23739.31,      23739.31,          0.00,          0.00,          0.00,       1539.31
4185,4185,          0.00,      37612.90,      37612.90,      37612.90,          0.00,          0.00,        387.10,          0.00
4186,4186,          0.00,        150.00,        150.00,        150.00,          0.00,          0.00,          0.00,        150.00
4187,4187,          0.00,      25926.89,      25926.89,      25926.89,          0.00,          0.00,          0.00,       2726.89
4188,4188,          0.00,      35729.77,      35729.77,      35729.77,          0.00,          0.00,      14270.23,          0.00
4189,4189,          0.00,     112581.66,     112581.66,     112581.66,          0.00,          0.00,      17418.34,          0.00
4190,4190,          0.00,      15507.23,      15507.23,      15507.23,          0.00,          0.00,       6892.77,          0.00
4191,4191,          0.00,       2043.62,       2043.62,       2043.62,          0.00,          0.00,        256.38,          0.00
4192,4192,       7600.17,      26704.32,      34304.49,      30204.87,       4099.62,          0.00,       1295.68,          0.00
4193,4193,          0.00,        110.82,        110.82,        110.82,          0.00,          0.00,        189.18,          0.00
4194,4194,      14610.75,          0.00,      14610.75,      14610.75,          0.00,          0.00,      17500.00,          0.00
4195,4195,      10537.55,      29426.14,      39963.69,      33396.43,       6567.26,          0.00,          0.00,        326.14
4196,4196,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4197,4197,      46949.52,      78565.06,     125514.58,     111081.24,      14433.34,          0.00,      14934.94,          0.00
4198,4198,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4199,4199,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
4200,4200,          0.00,         82.88,         82.88,         82.88,          0.00,          0.00,        117.12,          0.00
4201,4201,      16597.78,      50543.66,      67141.44,      63654.54,       3486.90,       3200.00,       6656.34,          0.00
4202,4202,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        200.00,          0.00
4203,4203,       4546.52,      11121.38,      15667.90,      14372.63,       1295.27,          0.00,          0.00,        121.38
4204,4204,         25.75,       1288.03,       1313.78,       1313.78,          0.00,          0.00,          0.00,        788.03
4205,4205,          0.00,        248.33,        248.33,        248.33,          0.00,          0.00,       1751.67,          0.00
4206,4206,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
4207,4207,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       9000.00,          0.00
4208,4208,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        500.00,          0.00
4209,4209,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4210,4210,          0.00,        788.98,        788.98,        788.98,          0.00,          0.00,          0.00,        788.98
4211,4211,        267.50,        541.25,        808.75,        808.75,          0.00,          0.00,        458.75,          0.00
4212,4212,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4213,4213,          0.00,        663.64,        663.64,        663.64,          0.00,          0.00,         36.36,          0.00
4214,4214,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4215,4215,          0.00,        711.67,        711.67,        653.67,         58.00,          0.00,          0.00,        711.67
4216,4216,          0.00,      35640.37,      35640.37,      35640.37,          0.00,          0.00,       1659.63,          0.00
4217,4217,          0.00,         23.40,         23.40,         23.40,          0.00,          0.00,          0.00,         23.40
4218,4218,       4582.62,       4896.70,       9479.32,       9479.32,          0.00,          0.00,        503.30,          0.00
4219,4219,        773.69,       1991.01,       2764.70,       2455.18,        309.52,          0.00,          0.00,         91.01
4220,4220,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4221,4221,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       2000.00,          0.00
4222,4222,          0.00,      37374.21,      37374.21,      37374.21,          0.00,          0.00,      12625.79,          0.00
4223,4223,       3716.70,      95977.68,      99694.38,      84591.54,      15102.84,          0.00,        422.32,          0.00
4224,4224,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
4225,4225,       1133.39,       5825.89,       6959.28,       6959.28,          0.00,          0.00,        574.11,          0.00
4226,4226,      14712.97,     104839.27,     119552.24,      93407.47,      26144.77,          0.00,          0.00,      73739.27
4227,4227,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4228,4228,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4229,4229,          0.00,        114.13,        114.13,        114.13,          0.00,          0.00,         85.87,          0.00
4230,4230,      45504.74,      15743.05,      61247.79,      58424.01,       2823.78,          0.00,      80056.95,          0.00
4231,4231,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4232,4232,          0.00,      36264.00,      36264.00,      36264.00,          0.00,          0.00,          0.00,      36264.00
4233,4233,        503.45,        135.72,        639.17,        503.45,        135.72,          0.00,        364.28,          0.00
4234,4234,          0.00,      11900.00,      11900.00,      11900.00,          0.00,          0.00,        100.00,          0.00
4235,4235,       3996.30,      16867.50,      20863.80,      20863.80,          0.00,          0.00,          0.00,        867.50
4236,4236,        220.70,       3866.45,       4087.15,       4087.15,          0.00,          0.00,      16133.55,          0.00
4237,4237,          0.00,       5899.00,       5899.00,       3925.00,       1974.00,          0.00,          0.00,       5799.00
4238,4238,          0.00,      20000.00,      20000.00,      20000.00,          0.00,          0.00,          0.00,          0.00
4239,4239,          0.00,      39241.80,      39241.80,      33064.20,       6177.60,          0.00,        758.20,          0.00
4240,4240,          0.00,       6220.31,       6220.31,       5284.25,        936.06,          0.00,          0.00,       2220.31
4241,4241,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4242,4242,          0.00,       1662.00,       1662.00,       1110.00,        552.00,          0.00,          0.00,       1262.00
4243,4243,          0.00,       1112.00,       1112.00,       1112.00,          0.00,          0.00,          0.00,        112.00
4244,4244,        575.00,       4116.00,       4691.00,       4691.00,          0.00,          0.00,       3884.00,          0.00
4245,4245,      15625.00,     187400.02,     203025.02,     171791.68,      31233.34,          0.00,         99.98,          0.00
4246,4246,          0.00,     173333.29,     173333.29,     146666.63,      26666.66,          0.00,         66.71,          0.00
4247,4247,          0.00,     141253.30,     141253.30,     141253.30,          0.00,          0.00,       8746.70,          0.00
4248,4248,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
4249,4249,          0.00,     154032.00,     154032.00,     154032.00,          0.00,          0.00,        968.00,          0.00
4250,4250,       1716.66,      20599.92,      22316.58,      18883.26,       3433.32,          0.00,          0.08,          0.00
4251,4251,          0.00,      84491.16,      84491.16,      71492.52,      12998.64,          0.00,          8.84,          0.00
4252,4252,      10708.33,     128400.00,     139108.33,     117708.33,      21400.00,          0.00,        100.00,          0.00
4253,4253,          0.00,     475000.00,     475000.00,     475000.00,          0.00,          0.00,          0.00,          0.00
4254,4254,          0.00,      85000.00,      85000.00,      85000.00,          0.00,          0.00,          0.00,          0.00
4255,4255,          0.00,       3114.27,       3114.27,       3114.27,          0.00,          0.00,         85.73,          0.00
4256,4256,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       3000.00,          0.00
4257,4257,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        300.00,          0.00
4258,4258,          0.00,       1713.38,       1713.38,       1713.38,          0.00,          0.00,         86.62,          0.00
4259,4259,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4260,4260,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4261,4261,          0.00,       1274.00,       1274.00,       1274.00,          0.00,          0.00,        726.00,          0.00
4262,4262,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        200.00,          0.00
4263,4263,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4264,4264,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
4265,4265,          0.00,      35026.16,      35026.16,      35026.16,          0.00,          0.00,          0.00,         26.16
4266,4266,          0.00,         59.00,         59.00,         59.00,          0.00,          0.00,        241.00,          0.00
4267,4267,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4268,4268,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
4269,4269,          0.00,       4146.00,       4146.00,       4146.00,          0.00,          0.00,       5854.00,          0.00
4270,4270,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
4271,4271,          0.00,       1134.47,       1134.47,       1134.47,          0.00,          0.00,       4065.53,          0.00
4272,4272,          0.00,     554913.96,     554913.96,     554913.96,          0.00,          0.00,          0.00,       4913.96
4273,4273,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4274,4274,          0.00,       2871.25,       2871.25,       2871.25,          0.00,          0.00,          0.00,       1871.25
4275,4275,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4276,4276,          0.00,         27.47,         27.47,         27.47,          0.00,          0.00,        472.53,          0.00
4277,4277,          0.00,       2709.01,       2709.01,       2709.01,          0.00,          0.00,       8790.99,          0.00
4278,4278,          0.00,        183.26,        183.26,        183.26,          0.00,          0.00,        516.74,          0.00
4279,4279,        976.00,        903.50,       1879.50,        976.00,        903.50,          0.00,          0.00,        903.50
4280,4280,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
4281,4281,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
4282,4282,          0.00,       1818.00,       1818.00,       1818.00,          0.00,          0.00,          0.00,       1818.00
4283,4283,          0.00,       1119.50,       1119.50,       1119.50,          0.00,          0.00,       2880.50,          0.00
4284,4284,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       2000.00,          0.00
4285,4285,       1096.70,      12158.35,      13255.05,       9849.95,       3405.10,          0.00,          0.00,      12158.35
4286,4286,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       5000.00,          0.00
4287,4287,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4288,4288,          0.00,         22.83,         22.83,         22.83,          0.00,          0.00,          0.00,         22.83
4289,4289,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       2000.00,          0.00
4290,4290,          0.00,       9721.60,       9721.60,       9721.60,          0.00,          0.00,       5278.40,          0.00
4291,4291,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4292,4292,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4293,4293,          0.00,       1388.31,       1388.31,       1388.31,          0.00,          0.00,        611.69,          0.00
4294,4294,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4295,4295,      25829.48,     299160.46,     324989.94,     300031.06,      24958.88,          0.00,      90839.54,          0.00
4296,4296,        100.00,       1216.00,       1316.00,       1298.00,         18.00,          0.00,       1284.00,          0.00
4297,4297,          0.00,        322.90,        322.90,        322.90,          0.00,          0.00,         77.10,          0.00
4298,4298,          0.00,         43.40,         43.40,         43.40,          0.00,          0.00,          0.00,         43.40
4299,4299,          0.00,        181.00,        181.00,        181.00,          0.00,          0.00,          0.00,        181.00
4300,4300,          0.00,       1330.82,       1330.82,       1330.82,          0.00,          0.00,          0.00,         30.82
4301,4301,          0.00,      10291.00,      10291.00,      10291.00,          0.00,          0.00,       4709.00,          0.00
4302,4302,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
4303,4303,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       5000.00,          0.00
4304,4304,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4305,4305,          0.00,         95.80,         95.80,         95.80,          0.00,          0.00,        904.20,          0.00
4306,4306,          0.00,       4855.78,       4855.78,       4574.08,        281.70,          0.00,          0.00,       3855.78
4307,4307,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4308,4308,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
4309,4309,          0.00,       1000.00,       1000.00,       1000.00,          0.00,          0.00,        100.00,          0.00
4310,4310,          0.00,      15549.75,      15549.75,      15549.75,          0.00,          0.00,          0.00,      15549.75
4311,4311,          0.00,        876.52,        876.52,        876.52,          0.00,          0.00,          0.00,        876.52
4312,4312,          0.00,       8370.00,       8370.00,       8370.00,          0.00,          0.00,          0.00,       8370.00
4313,4313,        315.25,      15837.51,      16152.76,      14367.85,       1784.91,          0.00,       9162.49,          0.00
4314,4314,          0.00,      13317.88,      13317.88,      13317.88,          0.00,          0.00,       6682.12,          0.00
4315,4315,        477.09,       9541.38,      10018.47,       9619.65,        398.82,          0.00,        458.62,          0.00
4316,4316,          0.00,        234.40,        234.40,        234.40,          0.00,          0.00,       2765.60,          0.00
4317,4317,     414800.78,    2243187.87,    2657988.65,    1993424.95,     664563.70,          0.00,     156812.13,          0.00
4318,4318,          0.00,      94500.00,      94500.00,      94500.00,          0.00,          0.00,          0.00,          0.00
4319,4319,          0.00,      23600.00,      23600.00,      23600.00,          0.00,          0.00,          0.00,          0.00
4320,4320,          0.00,     195000.00,     195000.00,     195000.00,          0.00,          0.00,          0.00,          0.00
4321,4321,          0.00,      78000.00,      78000.00,      78000.00,          0.00,          0.00,       3000.00,          0.00
4322,4322,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,      42000.00,          0.00
4323,4323,          0.00,     412272.98,     412272.98,     385425.17,      26847.81,          0.00,      87727.02,          0.00
4324,4324,      10000.00,      30000.00,      40000.00,      40000.00,          0.00,          0.00,      50000.00,          0.00
4325,4325,          0.00,        147.34,        147.34,        147.34,          0.00,          0.00,      49852.66,          0.00
4326,4326,       6726.85,     127289.59,     134016.44,     134016.44,          0.00,          0.00,          0.00,      77289.59
4327,4327,          0.00,        105.00,        105.00,         35.00,         70.00,          0.00,       1895.00,          0.00
4328,4328,          0.00,        256.67,        256.67,        256.67,          0.00,          0.00,       1343.33,          0.00
4329,4329,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4330,4330,          0.00,      34453.54,      34453.54,      34453.54,          0.00,          0.00,       5546.46,          0.00
4331,4331,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       5000.00,          0.00
4332,4332,          0.00,       2500.00,       2500.00,          0.00,       2500.00,          0.00,       7500.00,          0.00
4333,4333,          0.00,       7071.91,       7071.91,       7071.91,          0.00,          0.00,      20928.09,          0.00
4334,4334,          0.00,      96400.00,      96400.00,      96400.00,          0.00,          0.00,          0.00,      37400.00
4335,4335,      49101.34,     925625.00,     974726.34,     974726.34,          0.00,          0.00,       3175.00,          0.00
4336,4336,          0.00,       8450.00,       8450.00,       8450.00,          0.00,          0.00,          0.00,       4450.00
4337,4337,          0.00,     561065.45,     561065.45,     561065.45,          0.00,          0.00,     438934.55,          0.00
4338,4338,          0.00,     242593.23,     242593.23,     242593.23,          0.00,          0.00,      37406.77,          0.00
4339,4339,          0.00,     128797.73,     128797.73,     128797.73,          0.00,          0.00,      21202.27,          0.00
4340,4340,          0.00,       4850.00,       4850.00,       4850.00,          0.00,          0.00,          0.00,       4850.00
4341,4341,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,      22700.00,          0.00
4342,4342,          0.00,        767.50,        767.50,        767.50,          0.00,          0.00,          0.00,        767.50
4343,4343,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,      41400.00,          0.00
4344,4344,          0.00,        444.34,        444.34,        444.34,          0.00,          0.00,       1555.66,          0.00
4345,4345,          0.00,        493.88,        493.88,          0.00,        493.88,          0.00,        506.12,          0.00
4346,4346,      12962.14,          0.00,      12962.14,      12962.14,          0.00,          0.00,       1000.00,          0.00
4347,4347,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       3500.00,          0.00
4348,4348,          0.00,        198.79,        198.79,        198.79,          0.00,          0.00,          0.00,        198.79
4349,4349,          0.00,      29703.88,      29703.88,      29703.88,          0.00,          0.00,          0.00,          3.88
4350,4350,          0.00,        923.85,        923.85,        923.85,          0.00,          0.00,          0.00,        423.85
4351,4351,          0.00,        307.50,        307.50,        307.50,          0.00,          0.00,          0.00,        207.50
4352,4352,          0.00,         90.02,         90.02,         90.02,          0.00,          0.00,          0.00,         90.02
4353,4353,        454.74,       1089.54,       1544.28,       1054.68,        489.60,          0.00,      11810.46,          0.00
4354,4354,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4355,4355,        910.90,       2552.94,       3463.84,       3133.36,        330.48,          0.00,        547.06,          0.00
4356,4356,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4357,4357,          0.00,       3015.68,       3015.68,       2400.25,        615.43,          0.00,          0.00,       1015.68
4358,4358,        189.60,          0.00,        189.60,        189.60,          0.00,          0.00,        200.00,          0.00
4359,4359,          0.00,       1897.45,       1897.45,       1897.45,          0.00,          0.00,        102.55,          0.00
4360,4360,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4361,4361,        220.90,       1811.81,       2032.71,       1985.01,         47.70,          0.00,       1088.19,          0.00
4362,4362,       1269.49,      16147.24,      17416.73,      17416.73,          0.00,          0.00,          0.00,      13147.24
4363,4363,          0.00,      26384.00,      26384.00,      26384.00,          0.00,      15000.00,      13416.00,          0.00
4364,4364,          0.00,        897.22,        897.22,        897.22,          0.00,          0.00,          0.00,        897.22
4365,4365,          0.00,          8.40,          8.40,          0.00,          8.40,          0.00,         91.60,          0.00
4366,4366,          0.00,          4.88,          4.88,          4.88,          0.00,          0.00,          0.00,          4.88
4367,4367,        103.11,         75.00,        178.11,        103.11,         75.00,          0.00,         25.00,          0.00
4368,4368,          0.00,          0.49,          0.49,          0.49,          0.00,          0.00,         99.51,          0.00
4369,4369,          0.00,        231.19,        231.19,        231.19,          0.00,          0.00,         68.81,          0.00
4370,4370,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4371,4371,          0.00,        203.51,        203.51,        203.51,          0.00,          0.00,          0.00,        103.51
4372,4372,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        200.00,          0.00
4373,4373,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4374,4374,          0.00,        347.76,        347.76,        347.76,          0.00,          0.00,        552.24,          0.00
4375,4375,          0.00,        306.45,        306.45,        157.39,        149.06,          0.00,        393.55,          0.00
4376,4376,        573.07,        398.35,        971.42,        971.42,          0.00,          0.00,        601.65,          0.00
4377,4377,        142.80,       1121.44,       1264.24,        668.31,        595.93,          0.00,        178.56,          0.00
4378,4378,          0.00,        177.16,        177.16,        177.16,          0.00,          0.00,        622.84,          0.00
4379,4379,          0.00,       1633.17,       1633.17,       1633.17,          0.00,          0.00,        266.83,          0.00
4380,4380,          0.00,       1552.40,       1552.40,       1552.40,          0.00,          0.00,          0.00,       1252.40
